

*******************************************************************************
Ephemeris / WWW_USER Thu Dec 21 08:34:30 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Uranus (799)                    {source: ura116}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2022-Dec-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Dec-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459924.500000000, A.D. 2022-Dec-11 00:00:00.0000,  2.007869728830502E+09,  2.150433892495564E+09, -1.802557166751695E+07, -5.027778167441030E+00,  4.330403529813597E+00,  8.134086792202866E-02,
2459925.500000000, A.D. 2022-Dec-12 00:00:00.0000,  2.007435298596616E+09,  2.150807996477232E+09, -1.801853694310617E+07, -5.028469282066196E+00,  4.329397624135388E+00,  8.142255985908076E-02,
2459926.500000000, A.D. 2022-Dec-13 00:00:00.0000,  2.007000800047359E+09,  2.151182013899458E+09, -1.801150616113317E+07, -5.029403548994914E+00,  4.328427507307712E+00,  8.137514638723053E-02,
2459927.500000000, A.D. 2022-Dec-14 00:00:00.0000,  2.006566223222273E+09,  2.151555948634462E+09, -1.800446685906494E+07, -5.030162391460648E+00,  4.327450788331968E+00,  8.156470933022542E-02,
2459928.500000000, A.D. 2022-Dec-15 00:00:00.0000,  2.006131592795786E+09,  2.151929794199417E+09, -1.799742696743655E+07, -5.030806409894290E+00,  4.326387237105409E+00,  8.131301852576867E-02,
2459929.500000000, A.D. 2022-Dec-16 00:00:00.0000,  2.005696885630082E+09,  2.152303551998013E+09, -1.799041264371681E+07, -5.031875014480302E+00,  4.325425597030499E+00,  8.112171471174956E-02,
2459930.500000000, A.D. 2022-Dec-17 00:00:00.0000,  2.005262089089667E+09,  2.152677227494873E+09, -1.798340406445336E+07, -5.032837018557369E+00,  4.324463250702872E+00,  8.109515786286603E-02,
2459931.500000000, A.D. 2022-Dec-18 00:00:00.0000,  2.004827206247305E+09,  2.153050819900674E+09, -1.797640225287056E+07, -5.033940547771092E+00,  4.323525905559078E+00,  8.103225697104444E-02,
2459932.500000000, A.D. 2022-Dec-19 00:00:00.0000,  2.004392230336212E+09,  2.153424332915108E+09, -1.796939124085271E+07, -5.034868945210801E+00,  4.322589444115041E+00,  8.124842790272879E-02,
2459933.500000000, A.D. 2022-Dec-20 00:00:00.0000,  2.003957183760272E+09,  2.153797761345656E+09, -1.796237288871706E+07, -5.035705506099346E+00,  4.321592220617693E+00,  8.116683098195043E-02,
2459934.500000000, A.D. 2022-Dec-21 00:00:00.0000,  2.003522049908267E+09,  2.154171107035878E+09, -1.795536006197786E+07, -5.036826966920678E+00,  4.320680771394232E+00,  8.126303518094780E-02,
2459935.500000000, A.D. 2022-Dec-22 00:00:00.0000,  2.003086834583926E+09,  2.154544372383052E+09, -1.794832635781944E+07, -5.037546474160101E+00,  4.319698309226025E+00,  8.148313717017031E-02,
2459936.500000000, A.D. 2022-Dec-23 00:00:00.0000,  2.002651558193393E+09,  2.154917550328258E+09, -1.794129033492792E+07, -5.038347401849138E+00,  4.318689540535455E+00,  8.137806416983739E-02,
2459937.500000000, A.D. 2022-Dec-24 00:00:00.0000,  2.002216205247390E+09,  2.155290643230400E+09, -1.793425919527292E+07, -5.039229756789913E+00,  4.317714900797608E+00,  8.139517934176199E-02,
2459938.500000000, A.D. 2022-Dec-25 00:00:00.0000,  2.001780780376971E+09,  2.155663650081984E+09, -1.792723299688756E+07, -5.040119145644638E+00,  4.316713898678553E+00,  8.121760876428574E-02,
2459939.500000000, A.D. 2022-Dec-26 00:00:00.0000,  2.001345264271709E+09,  2.156036574550299E+09, -1.792021567821932E+07, -5.041245966029378E+00,  4.315801462972342E+00,  8.129986426981883E-02,
2459940.500000000, A.D. 2022-Dec-27 00:00:00.0000,  2.000909665766707E+09,  2.156409418325782E+09, -1.791318079809022E+07, -5.041990611894165E+00,  4.314819400176015E+00,  8.148055759559525E-02,
2459941.500000000, A.D. 2022-Dec-28 00:00:00.0000,  2.000474002348358E+09,  2.156782174827626E+09, -1.790614830695736E+07, -5.042895278143144E+00,  4.313824205522505E+00,  8.132238443062834E-02,
2459942.500000000, A.D. 2022-Dec-29 00:00:00.0000,  2.000038252014319E+09,  2.157154848995414E+09, -1.789911723451900E+07, -5.043862721805570E+00,  4.312884094838753E+00,  8.146470853672461E-02,
2459943.500000000, A.D. 2022-Dec-30 00:00:00.0000,  1.999602430194679E+09,  2.157527439050042E+09, -1.789207567233241E+07, -5.044611947088125E+00,  4.311879387821661E+00,  8.148004688505428E-02,
2459944.500000000, A.D. 2022-Dec-31 00:00:00.0000,  1.999166536276589E+09,  2.157899943094910E+09, -1.788503810653937E+07, -5.045520454428901E+00,  4.310905990312859E+00,  8.147595978911126E-02,
2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000,  1.998730572785467E+09,  2.158272361448607E+09, -1.787799833905435E+07, -5.046219886831179E+00,  4.309876668844167E+00,  8.140382179132333E-02,
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000,  1.998294538383976E+09,  2.158644691137764E+09, -1.787097980570638E+07, -5.047260734172120E+00,  4.308889055283784E+00,  8.108782715417440E-02,
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000,  1.997858401837360E+09,  2.159016940574768E+09, -1.786397082606518E+07, -5.048417167172197E+00,  4.307989896472710E+00,  8.122764546849370E-02,
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000,  1.997422182596890E+09,  2.159389108653945E+09, -1.785694887562406E+07, -5.049270447562191E+00,  4.307008521839521E+00,  8.125845896235884E-02,
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000,  1.996985880445460E+09,  2.159761193371938E+09, -1.784992893049622E+07, -5.050331212584372E+00,  4.306073021592665E+00,  8.129011951846610E-02,
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000,  1.996549492106086E+09,  2.160133197496919E+09, -1.784289587453008E+07, -5.051197004239188E+00,  4.305117740527176E+00,  8.148254133281152E-02,
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000,  1.996113030410755E+09,  2.160505117376200E+09, -1.783585572141254E+07, -5.052130011999084E+00,  4.304153714160341E+00,  8.151297068950702E-02,
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000,  1.995676488495776E+09,  2.160876955531404E+09, -1.782880116521490E+07, -5.052926810169739E+00,  4.303193929341020E+00,  8.179352448420318E-02,
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000,  1.995239893992784E+09,  2.161248705684723E+09, -1.782173362855291E+07, -5.053458046617468E+00,  4.302124813344813E+00,  8.169842539195882E-02,
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000,  1.994803234856369E+09,  2.161620365616776E+09, -1.781468782095385E+07, -5.054442225965632E+00,  4.301135911177402E+00,  8.147140022164545E-02,
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000,  1.994366491049102E+09,  2.161991941934708E+09, -1.780764765173936E+07, -5.055331521720813E+00,  4.300157557412039E+00,  8.147871452450639E-02,
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000,  1.993929672042067E+09,  2.162363432395707E+09, -1.780061433465302E+07, -5.056272932606104E+00,  4.299168672909223E+00,  8.132309361472467E-02,
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000,  1.993492764053238E+09,  2.162734840202184E+09, -1.779358625101852E+07, -5.057281116590353E+00,  4.298227116582631E+00,  8.140050199693305E-02,
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000,  1.993055779264179E+09,  2.163106163809265E+09, -1.778655533138502E+07, -5.058151068806723E+00,  4.297230179485789E+00,  8.130382013920490E-02,
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000,  1.992618705284591E+09,  2.163477404321325E+09, -1.777953327243531E+07, -5.059320467531276E+00,  4.296315314103296E+00,  8.132857908475821E-02,
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000,  1.992181540798558E+09,  2.163848566003424E+09, -1.777249108499610E+07, -5.060126804256830E+00,  4.295362361977567E+00,  8.164521007414138E-02,
2459961.500000000, A.D. 2023-Jan-17 00:00:00.0000,  1.991744316284246E+09,  2.164219640686674E+09, -1.776543950623918E+07, -5.060874103517819E+00,  4.294339488600362E+00,  8.155393971090330E-02,
