

*******************************************************************************
Ephemeris / WWW_USER Thu Dec 21 04:03:39 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: (user defined site below)
*******************************************************************************
Start time      : A.D. 2022-Dec-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Dec-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 6.96E5, 0.0                {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000,  4.324883133350416E+05,  5.441054883148137E+05, -3.631909159531680E+04, -1.543341053853108E+00,  1.242042097427022E+00,  2.292169842569052E-01,
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000,  2.873158949235948E+05,  6.337364843942116E+05, -1.560912783979619E+04, -1.799950934944120E+00,  8.221419563983039E-01,  2.477293714611271E-01,
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000,  1.246241623439392E+05,  6.847248965925097E+05,  6.052614843896241E+03, -1.946807382710350E+00,  3.521110586676708E-01,  2.511362641069137E-01,
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000, -4.566662720273143E+04,  6.939616661071043E+05,  2.734529454547426E+04, -1.974955708979296E+00, -1.393900896404318E-01,  2.392299242178652E-01,
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000, -2.131728580002947E+05,  6.608835736038596E+05,  4.697057326218247E+04, -1.882679547270971E+00, -6.223918168740584E-01,  2.127363502952659E-01,
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000, -3.676807050069603E+05,  5.875075819619215E+05,  6.373178408644121E+04, -1.675605509602903E+00, -1.067442710310486E+00,  1.732710089846773E-01,
2459986.500000000, A.D. 2023-Feb-11 00:00:00.0000, -4.997689299239533E+05,  4.783078503650510E+05,  7.660689891798745E+04, -1.366360099366992E+00, -1.447405439365032E+00,  1.232403307181191E-01,
2459987.500000000, A.D. 2023-Feb-12 00:00:00.0000, -6.013833486587425E+05,  3.399429189042248E+05,  8.481084743635691E+04, -9.737998002916802E-01, -1.739111475805684E+00,  6.569497571373817E-02,
2459988.500000000, A.D. 2023-Feb-13 00:00:00.0000, -6.663279415789127E+05,  1.808496988215988E+05,  8.784338738542658E+04, -5.218612874110625E-01, -1.924773813111277E+00,  4.143817552742513E-03,
2459989.500000000, A.D. 2023-Feb-14 00:00:00.0000, -6.906426607126670E+05,  1.072902517005664E+04,  8.551960724084388E+04, -3.810186935980840E-02, -1.993071543270424E+00, -5.766001316429648E-02,
2459990.500000000, A.D. 2023-Feb-15 00:00:00.0000, -6.728448968102483E+05, -1.600458592856696E+05,  7.798120133672017E+04,  4.479808403418711E-01, -1.939840158113634E+00, -1.159479789277555E-01,
2459991.500000000, A.D. 2023-Feb-16 00:00:00.0000, -6.140198826165450E+05, -3.210618207591078E+05,  6.568782994140548E+04,  9.067475636259725E-01, -1.768325483495472E+00, -1.671659248771545E-01,
2459992.500000000, A.D. 2023-Feb-17 00:00:00.0000, -5.177545199452660E+05, -4.625007835190159E+05,  4.938909110870147E+04,  1.310224636323058E+00, -1.488985762493277E+00, -2.081907962076889E-01,
2459993.500000000, A.D. 2023-Feb-18 00:00:00.0000, -3.899186655010089E+05, -5.757383948303135E+05,  3.007881334305494E+04,  1.633809724482445E+00, -1.118853955755462E+00, -2.365210689095539E-01,
2459994.500000000, A.D. 2023-Feb-19 00:00:00.0000, -2.383072117193834E+05, -6.538699016902208E+05,  8.934456119660288E+03,  1.857771971163138E+00, -6.804991432405538E-01, -2.504292821749614E-01,
2459995.500000000, A.D. 2023-Feb-20 00:00:00.0000, -7.216478702902446E+04, -6.921311736093013E+05, -1.275468663930451E+04,  1.968455101057315E+00, -2.006503566973118E-01, -2.490673716885535E-01,
2459996.500000000, A.D. 2023-Feb-21 00:00:00.0000,  9.837794268481694E+04, -6.881891992397353E+05, -3.366610228219075E+04,  1.959110122688647E+00,  2.914332442046467E-01, -2.325183810205026E-01,
2459997.500000000, A.D. 2023-Feb-22 00:00:00.0000,  2.629219994551525E+05, -6.422843435897754E+05, -5.252470068411800E+04,  1.830306853512130E+00,  7.657464723061750E-01, -2.017913979790583E-01,
2459998.500000000, A.D. 2023-Feb-23 00:00:00.0000,  4.114341791467300E+05, -5.572156915767104E+05, -6.818056387670038E+04,  1.589899174842599E+00,  1.193367702998034E+00, -1.587600246825003E-01,
2459999.500000000, A.D. 2023-Feb-24 00:00:00.0000,  5.348588340218174E+05, -4.381703716082806E+05, -7.967906320661173E+04,  1.252546135224450E+00,  1.548222393179699E+00, -1.060481331867140E-01,
