

*******************************************************************************
Ephemeris / WWW_USER Thu Dec 21 08:34:13 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup365_merged}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2022-Dec-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Dec-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459940.500000000, A.D. 2022-Dec-27 00:00:00.0000,  7.236696108851454E+08,  1.505929937864892E+08, -1.681520458736668E+07, -2.810637689186574E+00,  1.340470577050859E+01,  7.258479824788111E-03,
2459941.500000000, A.D. 2022-Dec-28 00:00:00.0000,  7.234259274714919E+08,  1.517508949292532E+08, -1.681455912740386E+07, -2.829227948297187E+00,  1.339955751999459E+01,  7.733875305945936E-03,
2459942.500000000, A.D. 2022-Dec-29 00:00:00.0000,  7.231805737148964E+08,  1.529085605547737E+08, -1.681386597150020E+07, -2.851027011388454E+00,  1.339721953785661E+01,  8.262314581805263E-03,
2459943.500000000, A.D. 2022-Dec-30 00:00:00.0000,  7.229333803884480E+08,  1.540658781482238E+08, -1.681313188087770E+07, -2.871135456966922E+00,  1.339351012757749E+01,  8.762919613491071E-03,
2459944.500000000, A.D. 2022-Dec-31 00:00:00.0000,  7.226842983291707E+08,  1.552228872491997E+08, -1.681235637624519E+07, -2.894004080654255E+00,  1.338782148864442E+01,  9.154017871554565E-03,
2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000,  7.224334600170468E+08,  1.563793813033296E+08, -1.681154434344429E+07, -2.913214178134590E+00,  1.338384166879859E+01,  9.665521426341250E-03,
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000,  7.221808088675705E+08,  1.575354995549945E+08, -1.681069169914480E+07, -2.934108493431794E+00,  1.337771043800897E+01,  1.007130248611077E-02,
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000,  7.219264712917675E+08,  1.586911928430071E+08, -1.680979861991672E+07, -2.954459137429406E+00,  1.337433553915556E+01,  1.058164317370291E-02,
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000,  7.216703392174292E+08,  1.598464421945873E+08, -1.680886703734367E+07, -2.973333973065194E+00,  1.336825374178663E+01,  1.102732753959401E-02,
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000,  7.214125713046263E+08,  1.610013839271741E+08, -1.680788909048654E+07, -2.994526083606451E+00,  1.336569681938511E+01,  1.156574237477148E-02,
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000,  7.211529807491925E+08,  1.621559478605905E+08, -1.680687027067841E+07, -3.014303312645298E+00,  1.336127573012610E+01,  1.205430391715634E-02,
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000,  7.208915496719083E+08,  1.633101842730125E+08, -1.680580934406516E+07, -3.037029696626685E+00,  1.335578206759614E+01,  1.246114393728259E-02,
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000,  7.206283655119094E+08,  1.644638744092221E+08, -1.680471238130525E+07, -3.055686839282291E+00,  1.335118607742560E+01,  1.296586820995760E-02,
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000,  7.203634115709337E+08,  1.656171856837429E+08, -1.680357367314599E+07, -3.076591195379800E+00,  1.334513548428533E+01,  1.338113625722315E-02,
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000,  7.200967922634779E+08,  1.667700486356514E+08, -1.680239450657694E+07, -3.096275941644044E+00,  1.334172485338888E+01,  1.390564818612727E-02,
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000,  7.198283917226256E+08,  1.679224867967814E+08, -1.680117553922331E+07, -3.115399178176857E+00,  1.333546327608937E+01,  1.434593940581497E-02,
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000,  7.195583823865885E+08,  1.690745969336104E+08, -1.679991006163057E+07, -3.136043705595388E+00,  1.333322273600908E+01,  1.490987001743793E-02,
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000,  7.192865489006711E+08,  1.702263536528909E+08, -1.679860231182843E+07, -3.155937182632977E+00,  1.332864921356234E+01,  1.539787903110224E-02,
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000,  7.190128856836303E+08,  1.713777983660574E+08, -1.679725119576038E+07, -3.178921652930883E+00,  1.332375366824691E+01,  1.582809826195586E-02,
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000,  7.187374198670086E+08,  1.725286952958207E+08, -1.679586429145517E+07, -3.197773328387303E+00,  1.331864503608595E+01,  1.631874570169511E-02,
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000,  7.184601741552303E+08,  1.736792084636099E+08, -1.679443530037722E+07, -3.219266910274225E+00,  1.331266472065069E+01,  1.673583099211928E-02,
2459961.500000000, A.D. 2023-Jan-17 00:00:00.0000,  7.181812266155363E+08,  1.748292334579246E+08, -1.679296711309015E+07, -3.238869674921278E+00,  1.330878190133313E+01,  1.725256483198923E-02,
2459962.500000000, A.D. 2023-Jan-18 00:00:00.0000,  7.179004741657543E+08,  1.759788167521479E+08, -1.679145944711792E+07, -3.258679980130024E+00,  1.330194907076393E+01,  1.766953815639827E-02,
2459963.500000000, A.D. 2023-Jan-19 00:00:00.0000,  7.176181075892465E+08,  1.771279990643973E+08, -1.678990725476110E+07, -3.278908150618876E+00,  1.329927824971521E+01,  1.823308719594863E-02,
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000,  7.173339143535914E+08,  1.782767982244947E+08, -1.678831310859115E+07, -3.298931373988022E+00,  1.329394524198253E+01,  1.870121819034676E-02,
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000,  7.170479182255666E+08,  1.794252417129315E+08, -1.678667600945842E+07, -3.321739078518021E+00,  1.328906391445740E+01,  1.914240267560352E-02,
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000,  7.167601046565610E+08,  1.805730989584931E+08, -1.678500405445644E+07, -3.340417315421631E+00,  1.328299911942704E+01,  1.960944056714364E-02,
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000,  7.164705508432345E+08,  1.817205343413700E+08, -1.678329008437005E+07, -3.361800110886503E+00,  1.327693384357087E+01,  2.003309937296383E-02,
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000,  7.161793100337875E+08,  1.828674361970554E+08, -1.678153766422449E+07, -3.380719839344489E+00,  1.327249970547823E+01,  2.054714760831367E-02,
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000,  7.158863004209534E+08,  1.840138906718160E+08, -1.677974493361009E+07, -3.400621944627501E+00,  1.326547603071823E+01,  2.096105145930860E-02,
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000,  7.155917106162378E+08,  1.851599012419514E+08, -1.677790822901246E+07, -3.419948988918523E+00,  1.326269819927537E+01,  2.154009698624471E-02,
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000,  7.152953285189687E+08,  1.863055451965348E+08, -1.677602794808348E+07, -3.439892615069077E+00,  1.325726216320806E+01,  2.201184579237747E-02,
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000,  7.149971824722552E+08,  1.874508392044202E+08, -1.677410343748733E+07, -3.462360375563809E+00,  1.325300953727035E+01,  2.248554004030812E-02,
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000,  7.146971984539458E+08,  1.885955710871013E+08, -1.677214309041706E+07, -3.481197335051860E+00,  1.324662736390771E+01,  2.294429375749374E-02,
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000,  7.143954863514613E+08,  1.897398868312805E+08, -1.677013982387957E+07, -3.502790548101760E+00,  1.324101507670069E+01,  2.338737667235602E-02,
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000,  7.140920554579403E+08,  1.908836632346966E+08, -1.676809822145680E+07, -3.521678954377498E+00,  1.323625717896735E+01,  2.389680416986284E-02,
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000,  7.137868429037060E+08,  1.920270011205810E+08, -1.676601567316034E+07, -3.542293705078172E+00,  1.322923624076895E+01,  2.430586159209902E-02,
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000,  7.134800208974000E+08,  1.931698485873360E+08, -1.676389068737072E+07, -3.561364578546246E+00,  1.322604357826380E+01,  2.488129014890461E-02,
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000,  7.131713956957471E+08,  1.943123201985408E+08, -1.676172193054625E+07, -3.581784987989749E+00,  1.322018718312270E+01,  2.533937731991553E-02,
